1,Adjustable Race,AR-5381,NULL,0.00,0.00,NULL,NULL,NULL,NULL
778,"Mountain-100 Black, 48",BK-M82B-48,Black,1898.0944,3374.99,48,21.42,Bikes,Mountain Bikes
779,"Mountain-200 Silver, 38",BK-M68S-38,Silver,1265.6195,2319.99,38,23.35,Bikes,Mountain Bikes
780,"Mountain-200 Silver, 42",BK-M68S-42,Silver,1265.6195,2319.99,42,23.77,Bikes,Mountain Bikes
781,"Mountain-200 Silver, 46",BK-M68S-46,Silver,1265.6195,2319.99,46,24.13,Bikes,Mountain Bikes
782,"Mountain-200 Black, 38",BK-M68B-38,Black,1251.9813,2294.99,38,23.35,Bikes,Mountain Bikes
783,"Mountain-200 Black, 42",BK-M68B-42,Black,1251.9813,2294.99,42,23.77,Bikes,Mountain Bikes
784,"Mountain-200 Black, 46",BK-M68B-46,Black,1251.9813,2294.99,46,24.13,Bikes,Mountain Bikes
785,"Mountain-300 Black, 38",BK-M47B-38,Black,598.4354,1079.99,38,25.35,Bikes,Mountain Bikes
786,"Mountain-300 Black, 40",BK-M47B-40,Black,598.4354,1079.99,40,25.77,Bikes,Mountain Bikes
787,"Mountain-300 Black, 44",BK-M47B-44,Black,598.4354,1079.99,44,26.13,Bikes,Mountain Bikes
788,"Mountain-300 Black, 48",BK-M47B-48,Black,598.4354,1079.99,48,26.42,Bikes,Mountain Bikes
789,"Road-250 Red, 44",BK-R89R-44,Red,1518.7864,2443.35,44,14.77,Bikes,Road Bikes
790,"Road-250 Red, 48",BK-R89R-48,Red,1518.7864,2443.35,48,15.13,Bikes,Road Bikes
791,"Road-250 Red, 52",BK-R89R-52,Red,1518.7864,2443.35,52,15.42,Bikes,Road Bikes
792,"Road-250 Red, 58",BK-R89R-58,Red,1554.9479,2443.35,58,15.79,Bikes,Road Bikes
793,"Road-250 Black, 44",BK-R89B-44,Black,1554.9479,2443.35,44,14.77,Bikes,Road Bikes
794,"Road-250 Black, 48",BK-R89B-48,Black,1554.9479,2443.35,48,15.13,Bikes,Road Bikes
795,"Road-250 Black, 52",BK-R89B-52,Black,1554.9479,2443.35,52,15.42,Bikes,Road Bikes
796,"Road-250 Black, 58",BK-R89B-58,Black,1554.9479,2443.35,58,15.68,Bikes,Road Bikes
797,"Road-550-W Yellow, 38",BK-R64Y-38,Yellow,713.0798,1120.49,38,17.35,Bikes,Road Bikes
798,"Road-550-W Yellow, 40",BK-R64Y-40,Yellow,713.0798,1120.49,40,17.77,Bikes,Road Bikes
799,"Road-550-W Yellow, 42",BK-R64Y-42,Yellow,713.0798,1120.49,42,18.13,Bikes,Road Bikes
800,"Road-550-W Yellow, 44",BK-R64Y-44,Yellow,713.0798,1120.49,44,18.42,Bikes,Road Bikes
801,"Road-550-W Yellow, 48",BK-R64Y-48,Yellow,713.0798,1120.49,48,18.68,Bikes,Road Bikes
802,LL Fork,FK-1639,NULL,65.8097,148.22,NULL,NULL,Components,Forks
803,ML Fork,FK-5136,NULL,77.9176,175.49,NULL,NULL,Components,Forks
804,HL Fork,FK-9939,NULL,101.8936,229.49,NULL,NULL,Components,Forks
805,LL Headset,HS-0296,NULL,15.1848,34.20,NULL,NULL,Components,Headsets
806,ML Headset,HS-2451,NULL,45.4168,102.29,NULL,NULL,Components,Headsets
807,HL Headset,HS-3479,NULL,55.3801,124.73,NULL,NULL,Components,Headsets
808,LL Mountain Handlebars,HB-M243,NULL,19.7758,44.54,NULL,NULL,Components,Handlebars
809,ML Mountain Handlebars,HB-M763,NULL,27.4925,61.92,NULL,NULL,Components,Handlebars
810,HL Mountain Handlebars,HB-M918,NULL,53.3999,120.27,NULL,NULL,Components,Handlebars
811,LL Road Handlebars,HB-R504,NULL,19.7758,44.54,NULL,NULL,Components,Handlebars
812,ML Road Handlebars,HB-R720,NULL,27.4925,61.92,NULL,NULL,Components,Handlebars
813,HL Road Handlebars,HB-R956,NULL,53.3999,120.27,NULL,NULL,Components,Handlebars
814,"ML Mountain Frame - Black, 38",FR-M63B-38,Black,185.8193,348.76,38,2.73,Components,Mountain Frames
815,LL Mountain Front Wheel,FW-M423,Black,26.9708,60.745,NULL,NULL,Components,Wheels
816,ML Mountain Front Wheel,FW-M762,Black,92.8071,209.025,NULL,NULL,Components,Wheels
817,HL Mountain Front Wheel,FW-M928,Black,133.2955,300.215,NULL,NULL,Components,Wheels
818,LL Road Front Wheel,FW-R623,Black,37.9909,85.565,NULL,900.00,Components,Wheels
819,ML Road Front Wheel,FW-R762,Black,110.2829,248.385,NULL,850.00,Components,Wheels
820,HL Road Front Wheel,FW-R820,Black,146.5466,330.06,NULL,650.00,Components,Wheels
821,Touring Front Wheel,FW-T905,Black,96.7964,218.01,NULL,NULL,Components,Wheels
822,"ML Road Frame-W - Yellow, 38",FR-R72Y-38,Yellow,360.9428,594.83,38,2.18,Components,Road Frames
823,LL Mountain Rear Wheel,RW-M423,Black,38.9588,87.745,NULL,NULL,Components,Wheels
824,ML Mountain Rear Wheel,RW-M762,Black,104.7951,236.025,NULL,NULL,Components,Wheels
825,HL Mountain Rear Wheel,RW-M928,Black,145.2835,327.215,NULL,NULL,Components,Wheels
826,LL Road Rear Wheel,RW-R623,Black,49.9789,112.565,NULL,1050.00,Components,Wheels
827,ML Road Rear Wheel,RW-R762,Black,122.2709,275.385,NULL,1000.00,Components,Wheels
828,HL Road Rear Wheel,RW-R820,Black,158.5346,357.06,NULL,890.00,Components,Wheels
829,Touring Rear Wheel,RW-T905,Black,108.7844,245.01,NULL,NULL,Components,Wheels
830,"ML Mountain Frame - Black, 40",FR-M63B-40,Black,185.8193,348.76,40,2.77,Components,Mountain Frames
831,"ML Mountain Frame - Black, 44",FR-M63B-44,Black,185.8193,348.76,44,2.81,Components,Mountain Frames
832,"ML Mountain Frame - Black, 48",FR-M63B-48,Black,185.8193,348.76,48,2.85,Components,Mountain Frames
833,"ML Road Frame-W - Yellow, 40",FR-R72Y-40,Yellow,360.9428,594.83,40,2.22,Components,Road Frames
834,"ML Road Frame-W - Yellow, 42",FR-R72Y-42,Yellow,360.9428,594.83,42,2.26,Components,Road Frames
835,"ML Road Frame-W - Yellow, 44",FR-R72Y-44,Yellow,360.9428,594.83,44,2.30,Components,Road Frames
836,"ML Road Frame-W - Yellow, 48",FR-R72Y-48,Yellow,360.9428,594.83,48,2.34,Components,Road Frames
837,"HL Road Frame - Black, 62",FR-R92B-62,Black,868.6342,1431.50,62,2.30,Components,Road Frames
838,"HL Road Frame - Black, 44",FR-R92B-44,Black,868.6342,1431.50,44,2.12,Components,Road Frames
839,"HL Road Frame - Black, 48",FR-R92B-48,Black,868.6342,1431.50,48,2.16,Components,Road Frames
840,"HL Road Frame - Black, 52",FR-R92B-52,Black,868.6342,1431.50,52,2.20,Components,Road Frames
841,"Men's Sports Shorts, S",SH-M897-S,Black,24.7459,59.99,S,NULL,Clothing,Shorts
842,"Touring-Panniers, Large",PA-T100,Grey,51.5625,125.00,NULL,NULL,Accessories,Panniers
843,Cable Lock,LO-C100,NULL,10.3125,25.00,NULL,NULL,Accessories,Locks
844,Minipump,PU-0452,NULL,8.2459,19.99,NULL,NULL,Accessories,Pumps
845,Mountain Pump,PU-M044,NULL,10.3084,24.99,NULL,NULL,Accessories,Pumps
846,Taillights - Battery-Powered,LT-T990,NULL,5.7709,13.99,NULL,NULL,Accessories,Lights
847,Headlights - Dual-Beam,LT-H902,NULL,14.4334,34.99,NULL,NULL,Accessories,Lights
848,Headlights - Weatherproof,LT-H903,NULL,18.5584,44.99,NULL,NULL,Accessories,Lights
849,"Men's Sports Shorts, M",SH-M897-M,Black,24.7459,59.99,M,NULL,Clothing,Shorts
850,"Men's Sports Shorts, L",SH-M897-L,Black,24.7459,59.99,L,NULL,Clothing,Shorts
851,"Men's Sports Shorts, XL",SH-M897-X,Black,24.7459,59.99,XL,NULL,Clothing,Shorts
852,"Women's Tights, S",TG-W091-S,Black,30.9334,74.99,S,NULL,Clothing,Tights
853,"Women's Tights, M",TG-W091-M,Black,30.9334,74.99,M,NULL,Clothing,Tights
854,"Women's Tights, L",TG-W091-L,Black,30.9334,74.99,L,NULL,Clothing,Tights
855,"Men's Bib-Shorts, S",SB-M891-S,Multi,37.1209,89.99,S,NULL,Clothing,Bib-Shorts
856,"Men's Bib-Shorts, M",SB-M891-M,Multi,37.1209,89.99,M,NULL,Clothing,Bib-Shorts
857,"Men's Bib-Shorts, L",SB-M891-L,Multi,37.1209,89.99,L,NULL,Clothing,Bib-Shorts
858,"Half-Finger Gloves, S",GL-H102-S,Black,9.1593,24.49,S,NULL,Clothing,Gloves
859,"Half-Finger Gloves, M",GL-H102-M,Black,9.1593,24.49,M,NULL,Clothing,Gloves
860,"Half-Finger Gloves, L",GL-H102-L,Black,9.1593,24.49,L,NULL,Clothing,Gloves
861,"Full-Finger Gloves, S",GL-F110-S,Black,15.6709,37.99,S,NULL,Clothing,Gloves
862,"Full-Finger Gloves, M",GL-F110-M,Black,15.6709,37.99,M,NULL,Clothing,Gloves
863,"Full-Finger Gloves, L",GL-F110-L,Black,15.6709,37.99,L,NULL,Clothing,Gloves
864,"Classic Vest, S",VE-C304-S,Blue,23.749,63.50,S,NULL,Clothing,Vests
865,"Classic Vest, M",VE-C304-M,Blue,23.749,63.50,M,NULL,Clothing,Vests
866,"Classic Vest, L",VE-C304-L,Blue,23.749,63.50,L,NULL,Clothing,Vests
867,"Women's Mountain Shorts, S",SH-W890-S,Black,26.1763,69.99,S,NULL,Clothing,Shorts
868,"Women's Mountain Shorts, M",SH-W890-M,Black,26.1763,69.99,M,NULL,Clothing,Shorts
869,"Women's Mountain Shorts, L",SH-W890-L,Black,26.1763,69.99,L,NULL,Clothing,Shorts
870,Water Bottle - 30 oz.,WB-H098,NULL,1.8663,4.99,NULL,NULL,Accessories,Bottles and Cages
871,Mountain Bottle Cage,BC-M005,NULL,3.7363,9.99,NULL,NULL,Accessories,Bottles and Cages
872,Road Bottle Cage,BC-R205,NULL,3.3623,8.99,NULL,NULL,Accessories,Bottles and Cages
873,Patch Kit/8 Patches,PK-7098,NULL,0.8565,2.29,NULL,NULL,Accessories,Tires and Tubes
874,"Racing Socks, M",SO-R809-M,White,3.3623,8.99,M,NULL,Clothing,Socks
875,"Racing Socks, L",SO-R809-L,White,3.3623,8.99,L,NULL,Clothing,Socks
876,Hitch Rack - 4-Bike,RA-H123,NULL,44.88,120.00,NULL,NULL,Accessories,Bike Racks
877,Bike Wash - Dissolver,CL-9009,NULL,2.9733,7.95,NULL,NULL,Accessories,Cleaners
878,Fender Set - Mountain,FE-6654,NULL,8.2205,21.98,NULL,NULL,Accessories,Fenders
879,All-Purpose Bike Stand,ST-1401,NULL,59.466,159.00,NULL,NULL,Accessories,Bike Stands
880,Hydration Pack - 70 oz.,HY-1023-70,Silver,20.5663,54.99,70,NULL,Accessories,Hydration Packs
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,Yellow,41.5723,53.99,S,NULL,Clothing,Jerseys
882,"Short-Sleeve Classic Jersey, M",SJ-0194-M,Yellow,41.5723,53.99,M,NULL,Clothing,Jerseys
883,"Short-Sleeve Classic Jersey, L",SJ-0194-L,Yellow,41.5723,53.99,L,NULL,Clothing,Jerseys
884,"Short-Sleeve Classic Jersey, XL",SJ-0194-X,Yellow,41.5723,53.99,XL,NULL,Clothing,Jerseys
885,"HL Touring Frame - Yellow, 60",FR-T98Y-60,Yellow,601.7437,1003.91,60,3.08,Components,Touring Frames
886,"LL Touring Frame - Yellow, 62",FR-T67Y-62,Yellow,199.8519,333.42,62,3.20,Components,Touring Frames
887,"HL Touring Frame - Yellow, 46",FR-T98Y-46,Yellow,601.7437,1003.91,46,2.96,Components,Touring Frames
888,"HL Touring Frame - Yellow, 50",FR-T98Y-50,Yellow,601.7437,1003.91,50,3.00,Components,Touring Frames
889,"HL Touring Frame - Yellow, 54",FR-T98Y-54,Yellow,601.7437,1003.91,54,3.04,Components,Touring Frames
890,"HL Touring Frame - Blue, 46",FR-T98U-46,Blue,601.7437,1003.91,46,2.96,Components,Touring Frames
891,"HL Touring Frame - Blue, 50",FR-T98U-50,Blue,601.7437,1003.91,50,3.00,Components,Touring Frames
892,"HL Touring Frame - Blue, 54",FR-T98U-54,Blue,601.7437,1003.91,54,3.04,Components,Touring Frames
893,"HL Touring Frame - Blue, 60",FR-T98U-60,Blue,601.7437,1003.91,60,3.08,Components,Touring Frames
894,Rear Derailleur,RD-2308,Silver,53.9282,121.46,NULL,215.00,Components,Derailleurs
895,"LL Touring Frame - Blue, 50",FR-T67U-50,Blue,199.8519,333.42,50,3.10,Components,Touring Frames
896,"LL Touring Frame - Blue, 54",FR-T67U-54,Blue,199.8519,333.42,54,3.14,Components,Touring Frames
897,"LL Touring Frame - Blue, 58",FR-T67U-58,Blue,199.8519,333.42,58,3.16,Components,Touring Frames
898,"LL Touring Frame - Blue, 62",FR-T67U-62,Blue,199.8519,333.42,62,3.20,Components,Touring Frames
899,"LL Touring Frame - Yellow, 44",FR-T67Y-44,Yellow,199.8519,333.42,44,3.02,Components,Touring Frames
900,"LL Touring Frame - Yellow, 50",FR-T67Y-50,Yellow,199.8519,333.42,50,3.10,Components,Touring Frames
901,"LL Touring Frame - Yellow, 54",FR-T67Y-54,Yellow,199.8519,333.42,54,3.14,Components,Touring Frames
902,"LL Touring Frame - Yellow, 58",FR-T67Y-58,Yellow,199.8519,333.42,58,3.16,Components,Touring Frames
903,"LL Touring Frame - Blue, 44",FR-T67U-44,Blue,199.8519,333.42,44,3.02,Components,Touring Frames
904,"ML Mountain Frame-W - Silver, 40",FR-M63S-40,Silver,199.3757,364.09,40,2.77,Components,Mountain Frames
905,"ML Mountain Frame-W - Silver, 42",FR-M63S-42,Silver,199.3757,364.09,42,2.81,Components,Mountain Frames
906,"ML Mountain Frame-W - Silver, 46",FR-M63S-46,Silver,199.3757,364.09,46,2.85,Components,Mountain Frames
907,Rear Brakes,RB-9231,Silver,47.286,106.50,NULL,317.00,Components,Brakes
908,LL Mountain Seat/Saddle,SE-M236,NULL,12.0413,27.12,NULL,NULL,Components,Saddles
909,ML Mountain Seat/Saddle,SE-M798,NULL,17.3782,39.14,NULL,NULL,Components,Saddles
910,HL Mountain Seat/Saddle,SE-M940,NULL,23.3722,52.64,NULL,NULL,Components,Saddles
911,LL Road Seat/Saddle,SE-R581,NULL,12.0413,27.12,NULL,NULL,Components,Saddles
912,ML Road Seat/Saddle,SE-R908,NULL,17.3782,39.14,NULL,NULL,Components,Saddles
913,HL Road Seat/Saddle,SE-R995,NULL,23.3722,52.64,NULL,NULL,Components,Saddles
914,LL Touring Seat/Saddle,SE-T312,NULL,12.0413,27.12,NULL,NULL,Components,Saddles
915,ML Touring Seat/Saddle,SE-T762,NULL,17.3782,39.14,NULL,NULL,Components,Saddles
916,HL Touring Seat/Saddle,SE-T924,NULL,23.3722,52.64,NULL,NULL,Components,Saddles
917,"LL Mountain Frame - Silver, 42",FR-M21S-42,Silver,144.5938,264.05,42,2.92,Components,Mountain Frames
918,"LL Mountain Frame - Silver, 44",FR-M21S-44,Silver,144.5938,264.05,44,2.96,Components,Mountain Frames
919,"LL Mountain Frame - Silver, 48",FR-M21S-48,Silver,144.5938,264.05,48,3.00,Components,Mountain Frames
920,"LL Mountain Frame - Silver, 52",FR-M21S-52,Silver,144.5938,264.05,52,3.04,Components,Mountain Frames
921,Mountain Tire Tube,TT-M928,NULL,1.8663,4.99,NULL,NULL,Accessories,Tires and Tubes
922,Road Tire Tube,TT-R982,NULL,1.4923,3.99,NULL,NULL,Accessories,Tires and Tubes
923,Touring Tire Tube,TT-T092,NULL,1.8663,4.99,NULL,NULL,Accessories,Tires and Tubes
924,"LL Mountain Frame - Black, 42",FR-M21B-42,Black,136.785,249.79,42,2.92,Components,Mountain Frames
925,"LL Mountain Frame - Black, 44",FR-M21B-44,Black,136.785,249.79,44,2.96,Components,Mountain Frames
926,"LL Mountain Frame - Black, 48",FR-M21B-48,Black,136.785,249.79,48,3.00,Components,Mountain Frames
927,"LL Mountain Frame - Black, 52",FR-M21B-52,Black,136.785,249.79,52,3.04,Components,Mountain Frames
928,LL Mountain Tire,TI-M267,NULL,9.3463,24.99,NULL,NULL,Accessories,Tires and Tubes
929,ML Mountain Tire,TI-M602,NULL,11.2163,29.99,NULL,NULL,Accessories,Tires and Tubes
930,HL Mountain Tire,TI-M823,NULL,13.09,35.00,NULL,NULL,Accessories,Tires and Tubes
931,LL Road Tire,TI-R092,NULL,8.0373,21.49,NULL,NULL,Accessories,Tires and Tubes
932,ML Road Tire,TI-R628,NULL,9.3463,24.99,NULL,NULL,Accessories,Tires and Tubes
933,HL Road Tire,TI-R982,NULL,12.1924,32.60,NULL,NULL,Accessories,Tires and Tubes
934,Touring Tire,TI-T723,NULL,10.8423,28.99,NULL,NULL,Accessories,Tires and Tubes
935,LL Mountain Pedal,PD-M282,Silver/Black,17.9776,40.49,NULL,218.00,Components,Pedals
936,ML Mountain Pedal,PD-M340,Silver/Black,27.568,62.09,NULL,215.00,Components,Pedals
937,HL Mountain Pedal,PD-M562,Silver/Black,35.9596,80.99,NULL,185.00,Components,Pedals
938,LL Road Pedal,PD-R347,Silver/Black,17.9776,40.49,NULL,189.00,Components,Pedals
939,ML Road Pedal,PD-R563,Silver/Black,27.568,62.09,NULL,168.00,Components,Pedals
940,HL Road Pedal,PD-R853,Silver/Black,35.9596,80.99,NULL,149.00,Components,Pedals
941,Touring Pedal,PD-T852,Silver/Black,35.9596,80.99,NULL,NULL,Components,Pedals
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,Silver,199.3757,364.09,38,2.73,Components,Mountain Frames
943,"LL Mountain Frame - Black, 40",FR-M21B-40,Black,136.785,249.79,40,2.88,Components,Mountain Frames
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,Silver,144.5938,264.05,40,2.88,Components,Mountain Frames
945,Front Derailleur,FD-2342,Silver,40.6216,91.49,NULL,88.00,Components,Derailleurs
946,LL Touring Handlebars,HB-T721,NULL,20.464,46.09,NULL,NULL,Components,Handlebars
947,HL Touring Handlebars,HB-T928,NULL,40.6571,91.57,NULL,NULL,Components,Handlebars
948,Front Brakes,FB-9873,Silver,47.286,106.50,NULL,317.00,Components,Brakes
949,LL Crankset,CS-4759,Black,77.9176,175.49,NULL,600.00,Components,Cranksets
950,ML Crankset,CS-6583,Black,113.8816,256.49,NULL,635.00,Components,Cranksets
951,HL Crankset,CS-9183,Black,179.8156,404.99,NULL,575.00,Components,Cranksets
952,Chain,CH-0234,Silver,8.9866,20.24,NULL,NULL,Components,Chains
953,"Touring-2000 Blue, 60",BK-T44U-60,Blue,755.1508,1214.85,60,27.90,Bikes,Touring Bikes
954,"Touring-1000 Yellow, 46",BK-T79Y-46,Yellow,1481.9379,2384.07,46,25.13,Bikes,Touring Bikes
955,"Touring-1000 Yellow, 50",BK-T79Y-50,Yellow,1481.9379,2384.07,50,25.42,Bikes,Touring Bikes
956,"Touring-1000 Yellow, 54",BK-T79Y-54,Yellow,1481.9379,2384.07,54,25.68,Bikes,Touring Bikes
957,"Touring-1000 Yellow, 60",BK-T79Y-60,Yellow,1481.9379,2384.07,60,25.90,Bikes,Touring Bikes
958,"Touring-3000 Blue, 54",BK-T18U-54,Blue,461.4448,742.35,54,29.68,Bikes,Touring Bikes
959,"Touring-3000 Blue, 58",BK-T18U-58,Blue,461.4448,742.35,58,29.90,Bikes,Touring Bikes
960,"Touring-3000 Blue, 62",BK-T18U-62,Blue,461.4448,742.35,62,30.00,Bikes,Touring Bikes
961,"Touring-3000 Yellow, 44",BK-T18Y-44,Yellow,461.4448,742.35,44,28.77,Bikes,Touring Bikes
962,"Touring-3000 Yellow, 50",BK-T18Y-50,Yellow,461.4448,742.35,50,29.13,Bikes,Touring Bikes
963,"Touring-3000 Yellow, 54",BK-T18Y-54,Yellow,461.4448,742.35,54,29.42,Bikes,Touring Bikes
964,"Touring-3000 Yellow, 58",BK-T18Y-58,Yellow,461.4448,742.35,58,29.79,Bikes,Touring Bikes
965,"Touring-3000 Yellow, 62",BK-T18Y-62,Yellow,461.4448,742.35,62,30.00,Bikes,Touring Bikes
966,"Touring-1000 Blue, 46",BK-T79U-46,Blue,1481.9379,2384.07,46,25.13,Bikes,Touring Bikes
967,"Touring-1000 Blue, 50",BK-T79U-50,Blue,1481.9379,2384.07,50,25.42,Bikes,Touring Bikes
968,"Touring-1000 Blue, 54",BK-T79U-54,Blue,1481.9379,2384.07,54,25.68,Bikes,Touring Bikes
969,"Touring-1000 Blue, 60",BK-T79U-60,Blue,1481.9379,2384.07,60,25.90,Bikes,Touring Bikes
970,"Touring-2000 Blue, 46",BK-T44U-46,Blue,755.1508,1214.85,46,27.13,Bikes,Touring Bikes
971,"Touring-2000 Blue, 50",BK-T44U-50,Blue,755.1508,1214.85,50,27.42,Bikes,Touring Bikes
972,"Touring-2000 Blue, 54",BK-T44U-54,Blue,755.1508,1214.85,54,27.68,Bikes,Touring Bikes
973,"Road-350-W Yellow, 40",BK-R79Y-40,Yellow,1082.51,1700.99,40,15.35,Bikes,Road Bikes
974,"Road-350-W Yellow, 42",BK-R79Y-42,Yellow,1082.51,1700.99,42,15.77,Bikes,Road Bikes
975,"Road-350-W Yellow, 44",BK-R79Y-44,Yellow,1082.51,1700.99,44,16.13,Bikes,Road Bikes
976,"Road-350-W Yellow, 48",BK-R79Y-48,Yellow,1082.51,1700.99,48,16.42,Bikes,Road Bikes
977,"Road-750 Black, 58",BK-R19B-58,Black,343.6496,539.99,58,20.79,Bikes,Road Bikes
978,"Touring-3000 Blue, 44",BK-T18U-44,Blue,461.4448,742.35,44,28.77,Bikes,Touring Bikes
979,"Touring-3000 Blue, 50",BK-T18U-50,Blue,461.4448,742.35,50,29.13,Bikes,Touring Bikes
980,"Mountain-400-W Silver, 38",BK-M38S-38,Silver,419.7784,769.49,38,26.35,Bikes,Mountain Bikes
981,"Mountain-400-W Silver, 40",BK-M38S-40,Silver,419.7784,769.49,40,26.77,Bikes,Mountain Bikes
982,"Mountain-400-W Silver, 42",BK-M38S-42,Silver,419.7784,769.49,42,27.13,Bikes,Mountain Bikes
983,"Mountain-400-W Silver, 46",BK-M38S-46,Silver,419.7784,769.49,46,27.42,Bikes,Mountain Bikes
984,"Mountain-500 Silver, 40",BK-M18S-40,Silver,308.2179,564.99,40,27.35,Bikes,Mountain Bikes
985,"Mountain-500 Silver, 42",BK-M18S-42,Silver,308.2179,564.99,42,27.77,Bikes,Mountain Bikes
986,"Mountain-500 Silver, 44",BK-M18S-44,Silver,308.2179,564.99,44,28.13,Bikes,Mountain Bikes
987,"Mountain-500 Silver, 48",BK-M18S-48,Silver,308.2179,564.99,48,28.42,Bikes,Mountain Bikes
988,"Mountain-500 Silver, 52",BK-M18S-52,Silver,308.2179,564.99,52,28.68,Bikes,Mountain Bikes
989,"Mountain-500 Black, 40",BK-M18B-40,Black,294.5797,539.99,40,27.35,Bikes,Mountain Bikes
990,"Mountain-500 Black, 42",BK-M18B-42,Black,294.5797,539.99,42,27.77,Bikes,Mountain Bikes
991,"Mountain-500 Black, 44",BK-M18B-44,Black,294.5797,539.99,44,28.13,Bikes,Mountain Bikes
992,"Mountain-500 Black, 48",BK-M18B-48,Black,294.5797,539.99,48,28.42,Bikes,Mountain Bikes
993,"Mountain-500 Black, 52",BK-M18B-52,Black,294.5797,539.99,52,28.68,Bikes,Mountain Bikes
994,LL Bottom Bracket,BB-7421,NULL,23.9716,53.99,NULL,223.00,Components,Bottom Brackets
995,ML Bottom Bracket,BB-8107,NULL,44.9506,101.24,NULL,168.00,Components,Bottom Brackets
996,HL Bottom Bracket,BB-9108,NULL,53.9416,121.49,NULL,170.00,Components,Bottom Brackets
997,"Road-750 Black, 44",BK-R19B-44,Black,343.6496,539.99,44,19.77,Bikes,Road Bikes
998,"Road-750 Black, 48",BK-R19B-48,Black,343.6496,539.99,48,20.13,Bikes,Road Bikes
999,"Road-750 Black, 52",BK-R19B-52,Black,343.6496,539.99,52,20.42,Bikes,Road Bikes
